token_ticker,sentiment_score,mCap
NIGGA,-0.41304347826086957,1267666
NIGGA,-0.41304347826086957,8372
NIGGA,-0.41304347826086957,4900
NIGGER,1.0,4187
NIGGTARDIO,-0.2,10525
NIKA,-0.25925925925925924,8129
NIKI,0.0,6306
NITRO,-0.5172413793103449,4462
NITRO,-0.5172413793103449,5594
NMAO,-0.5,4072
NN,-1.0,4310
NOCTA,0.14285714285714285,5123
NODIDDY,-0.014577259475218658,4448
NOHOMO,-0.3548387096774194,5022
NOODLES,0.3333333333333333,4675
NOOS,-0.45454545454545453,12314
NORA,-1.0,5109
NORM,-1.0,4771
NOTOP,-0.3333333333333333,5250
NOUS,-1.0,6275
NPC,-0.38461538461538464,4412
NPC,-0.38461538461538464,5548
NSYNC,-0.24444444444444444,5256
NUDE,-0.2727272727272727,4817
NUDE,-0.2727272727272727,4305
NVIDIA,-0.7142857142857143,5163
NVIDIA,-0.7142857142857143,10925
NWIF,-0.45664739884393063,5397
NYA,-1.0,4588
Nate,-0.2,6905
NeedADub,-1.0,5329
Neiro,-0.35294117647058826,7976
Neiro,-0.35294117647058826,4557
Neiru,-0.75,6597
NexFundAI,1.0,5422
Nigtardio,-0.3884297520661157,11848
No,-0.37662337662337664,5185
No,-0.37662337662337664,29491
NoTop,-0.75,5941
Numochan,-0.7142857142857143,5941
NvN,-0.5,6550
OBI,0.0149812734082397,7174
OBLOCK,-1.0,4094
OC,-0.13043478260869565,4336
OCL,-0.35802469135802467,5528
OCTOCAT,-0.14285714285714285,12262
ODOHOM,-0.7142857142857143,4161
ODWH,-0.05489260143198091,33912
OEPEPE,-0.5,4167
OGBTCDOG,-0.27494908350305497,4394
OGLN3000,0.0,4653
OGO,-0.1378299120234604,4377
OGUN,0.5,4204
OHDUCK,-0.2903225806451613,86715
OHIO,-0.5555555555555556,4329
OIIAOIIA,-0.08333333333333333,2231456
OJI,-1.0,4581
OKAY,-0.5,4112
OLMPKS,-0.2,4434
OLPEPE,-0.75,8332
OMBRA,-0.1640625,5317
ONE,-0.11945392491467577,15666
ONI,-1.0,5067
ONIGIRI,-0.6190476190476191,4946
ONYX,-0.45098039215686275,7200
OP,-0.4,18295
OP,-0.4,4459
OPEPE,-1.0,4353
OPHREA,0.0,4266
OPM,-0.6666666666666666,5073
ORANGE,-0.3333333333333333,5689
ORB,-0.26174496644295303,4602
OSCAR,0.5,7725
OSGT,-1.0,4364
OTO,-1.0,4263
OUH,-0.2,4308
OUUU,-0.6436781609195402,50063
OVER,-0.6363636363636364,4280
ObamaMAMA,-0.2876712328767123,7141
Octopus,1.0,4126
Odin,-1.0,4335
Ollama,-1.0,4638
OneirOS,-0.6129032258064516,29686
Oneirocom,-0.5,24967
Orb,-0.48148148148148145,8118
Oyen,-0.05263157894736842,6723
PAC,-0.26153846153846155,16162
PAC,-0.26153846153846155,4332
PAC,-0.26153846153846155,24902
PACHAT,0.0,17561
PACMAN,-0.2631578947368421,4687
PACO,0.6,4066
PADMAE,-0.45,26836
PAEPR,-0.2,4713
PARA,0.0,4639
PARK,-0.17647058823529413,5353
PARKSAI,-0.2727272727272727,13016
PASTE DOGE,-0.5686274509803921,6140
PAT,-0.4,6966
PAT,-0.4,4291
PAT,-0.4,4320
PAUL,-0.41040462427745666,7520
PAULYSHORE,-0.4,4150
PAWS,-0.12,5067
PBENZ,-0.5833333333333334,7843
PC,-1.0,8668
PDOG,-0.4,4488
PEAK,-0.03225806451612903,11900
PEAKY,-1.0,4844
PEAN,-0.3026634382566586,4353
PEANUT,-0.45,13040
PEARL,-0.6666666666666666,4806
PEBBLES,0.0,4331
PEDO,-0.3333333333333333,4802
PEEP,-0.5575221238938053,8032
PEEP,-0.5575221238938053,4367
PEN,-0.459915611814346,6099
PENGCAT,-0.30275229357798167,4550
PENGIE,-0.37037037037037035,4240
PENK,-0.3333333333333333,5735
PENKSY,-0.5,38918
PENNY,-0.52,4282
PENPE,-0.15294117647058825,4426
PEPE,-0.28746928746928746,4290
PEPE,-0.28746928746928746,4681
PEPE,-0.28746928746928746,4443
PEPE,-0.28746928746928746,5029
PEPE,-0.28746928746928746,4475
PEPE,-0.28746928746928746,4164
PEPE,-0.28746928746928746,13358
PEPE,-0.28746928746928746,20378
PEPE,-0.28746928746928746,4751
PEPE2,-0.3333333333333333,4367
PEPEBABY,-0.6,4124
PEPECOLA,0.0,5274
PEPEHAWK,-0.32222222222222224,4878
PEPEMON,-0.5675675675675675,7708
PEPEPUNK,-1.0,6316
PEPERONI,-0.3793103448275862,5014
PEPESUMMER,-0.5151515151515151,5610
PEPETER,-0.3472222222222222,4611
PEPEペペ,-0.2,4540
PEPHOENIX,0.5555555555555556,5879
PEPITO,-0.45454545454545453,5296
PEPLI,-0.25,6445
PERKY,-0.14285714285714285,4476
PESK,0.5,4085
PESTO,-0.6666666666666666,4313461
PETARDIO,0.0,8506
PETE,-0.6571428571428571,5416
PETE,-0.6571428571428571,6101
PEW,-0.8260869565217391,4210
PEW,-0.8260869565217391,35282
PFI,-0.125,7175
PFP,-1.0,4331
PFPAI,1.0,5067
PFUN,-0.23636363636363636,4430
PFUN,-0.23636363636363636,5249
PHATT,-0.1111111111111111,4383
PICKLE,-0.45098039215686275,4227
PICKLE,-0.45098039215686275,5834
PIF,-0.3076923076923077,7827
PIGI,-0.2994350282485876,4387
PILADY,-0.75,5414
PILL,-0.6666666666666666,6402
PIMPIN,-0.7121212121212122,4446
PINJU,-1.0,5071
PINKE,-0.3333333333333333,4608
PINKY,-0.2,5083
PIPI,-0.49206349206349204,9913
PIPI,-0.49206349206349204,29995
PIXEL,-0.05813953488372093,10494
PIZZA,1.0,4104
PLANE,-0.43478260869565216,6447
PLATY,-0.4520547945205479,5343
PLAYBOY,-0.36666666666666664,7096
PLNY,-1.0,6217
PLOFT,-1.0,5928
PLR,0.0,12473
PLUG,-0.5636363636363636,5393
POC,-0.4782608695652174,4260
POG,-0.4330708661417323,4695
POGGERS,-0.42857142857142855,4335
POGI,-0.06382978723404255,4515
POKE,-0.38461538461538464,4158
POKEMON,-0.6842105263157895,39594
POKER,-0.2,4912
POKI,-0.5652173913043478,4677
POLI,-0.41935483870967744,6235
POLLY,-0.35294117647058826,5228
POME,0.0684931506849315,5296
POMPOM,-0.1037037037037037,10528
PONKE,-1.0,4484
PONKEI,-0.28,64050
PONZI,-0.42857142857142855,5049
PONZI,-0.42857142857142855,157741
POOKIE,-0.5,4144
POOKIE,-0.5,4995
POOR,-0.3333333333333333,4112
POP,-0.46153846153846156,4751
POP,-0.46153846153846156,6249
POPBUTT,-0.356353591160221,4533
POPCORN,-0.3333333333333333,5296
POPDENG,-0.2727272727272727,4926
POPDENG,-0.2727272727272727,5225
POPDENG,-0.2727272727272727,4503
POPE,0.043478260869565216,11497
POPE,0.043478260869565216,4222
POPHARU,-1.0,4816
POPHIPPO,-1.0,7830
POPKITTY,-0.14814814814814814,4536
POPLLY,1.0,4142
POPLLY,1.0,4228
POPTRUMP,-0.23448275862068965,6981
PORCH,-0.4074074074074074,9230
PORTY,-0.4117647058823529,4495
POS,-1.0,4544
POT,-0.23076923076923078,21781
POV,-0.23809523809523808,4244
POV,-0.23809523809523808,5100
POXKE,-0.13665943600867678,6097
POXLOCK,-0.25,4397
PP,-0.8333333333333334,4272
PPP,-0.625,7042
PPP,-0.625,6982
PRAISE,-0.2982456140350877,6641
PRESIDENT,-0.8181818181818182,5093
PRESIDENT,-0.8181818181818182,11734
PREZKAI,-0.45454545454545453,4752
PRIDE,-0.4,4748
PRIDEN,0.01098901098901099,4541
PRIDEPEPE,0.07692307692307693,4155
PROFIT,-0.1875,5278
PTSD,-1.0,12177
PUCCA,-1.0,4244
PUCCI,-1.0,5074
PUDDY,0.058823529411764705,9206
PUFFY,0.2,4793
PULICI,1.0,6744
PUMBA,-0.45454545454545453,98940
PUMPFORCE,-0.2,4531
PUMPSHIE,-0.1737891737891738,26474
PUNGU,-1.0,4617
PUNKS,-0.5555555555555556,4512
PUNY,-0.39823008849557523,4771
PURPLE,1.0,4862
PURR,-0.17333333333333334,4972
PURRR,0.6,5048
PUSS,-0.3013698630136986,4435
PUSSY,-0.19298245614035087,4564
PUSSY,-0.19298245614035087,64119
PVE,-0.5379061371841155,98225
PVP,-0.3333333333333333,9421
PVP,-0.3333333333333333,4413
PWANG,0.0,4411
PWIF,-0.42857142857142855,5290
PWR,-0.5147058823529411,4668
PaST,0.019230769230769232,6257
Pacman,-0.2,8064
Paimon,-0.14285714285714285,4387
Pan,-0.05263157894736842,14323
Pangjim,-0.39896373056994816,26283
Paradox,-0.5789473684210527,14280
Pauly0x,-0.36,6095
Pause,-0.5,22559
Peaki,-0.5172413793103449,6731
Peanut,-0.3253012048192771,20048
Peepee,-0.5789473684210527,4117
Pekora,0.5,5103
Pengu,-0.5384615384615384,8604
Pengu,-0.5384615384615384,4373
PepagySan,-0.3333333333333333,371402
Pepetse,-0.6,4132
PeterTodd,-0.3935483870967742,23492
PeyPey,-0.2727272727272727,4156
Pick,-0.36363636363636365,7915
Pinball,-0.28,4295
Pisgah,-0.31746031746031744,5813
Platter,-0.3235294117647059,22261
Pnut,-0.422,1289408400
Pochita,0.037037037037037035,5453
PokaPoka,0.0,4296
PongPang,-0.24770642201834864,23235
Ponk,-0.5714285714285714,5892
Ponkay,-1.0,5109
Popgirl,-0.33612273361227335,4898
Prince,-0.5714285714285714,4408
Project89,-0.3333333333333333,8902
Prosperity,-0.25,4674
PsychSol,-0.14285714285714285,7266
Puff,-0.5555555555555556,5209
Pumba,-0.5697940503432495,5105
Pump,-1.0,4497
PumpRep,-0.1320754716981132,159139
Punks,1.0,4354
Purrari,-0.22580645161290322,5379
Q4,-0.5471698113207547,21872
QRDOG,-0.6103896103896104,5666
QTip,-0.125,4324
QUANTA,1.0,4172
QUEEN,-0.35384615384615387,4201
QUEEN,-0.35384615384615387,4087
QUEPRO,0.4,4843
QUESO,-1.0,4304
RAB,-0.5534441805225653,4167
RAD,-0.5,4784
RADAR,0.3333333333333333,5663
RAGING,0.0,5985
RAICAT,-1.0,5103
RAIN,-0.3333333333333333,4510
RALINK,-1.0,6048
RALLY,-0.2972972972972973,5752
RAPPY,1.0,4021
RAPTOR,-0.6097560975609756,116947
RARI,-0.5135135135135135,4924
RAT,-0.5084745762711864,5777
RATMAN,-0.4153846153846154,5333
RBA,-0.7142857142857143,4379
RCAT,-1.0,4106
RCT,-0.26666666666666666,4818
RCat,-0.2328767123287671,5597
RDADDY,-0.4416058394160584,4925
RDAI,-0.23076923076923078,4012
RED,-0.2,9416
REKT,-0.3394495412844037,4533
REKT,-0.3394495412844037,22511
RENMIN,-0.2,112772
REPENT,-0.08196721311475409,4529
REPTO,-0.3333333333333333,4274
RERE,-0.6,10824
RESTARDED,-0.7304347826086957,4798
RETARDIO,-0.3333333333333333,4664
RETODD,-0.15789473684210525,6636
RETURN,-0.7142857142857143,8471
REXIE,-0.3333333333333333,16398
RHCP,-0.28,6368
RICE,-0.4,5226
RICHIE,-0.25,5622
RIGGED,-0.4732824427480916,26557
RIKO,-0.23076923076923078,4177
RIP,-1.0,4247
RIPBTC,-0.0891089108910891,4765
RIPETH,-0.6046511627906976,109522
RIPRAMBE,-0.2,4434
RIPTRUMP,-0.5,9204
RIZZ,-0.6617647058823529,4364
RIZZ,-0.6617647058823529,17729
RIZZO,-0.7627118644067796,8852
RNA,-0.8,6007
RNA,-0.8,4446
RNE,-0.14285714285714285,7191
RNE,-0.14285714285714285,4156
RNI,0.0425531914893617,4267
RNP,-0.6206896551724138,4280
RNT,-0.42857142857142855,4789
RNT,-0.42857142857142855,4282
RNT,-0.42857142857142855,6552
ROARTATE,-0.40816326530612246,4495
ROB,-0.3333333333333333,4853
ROBOPEPE,-0.4358974358974359,4126
ROCK,-0.21212121212121213,47790
ROCK,-0.21212121212121213,4516
ROCK,-0.21212121212121213,4227
ROI,-1.0,6700
ROLEX,-0.6363636363636364,4665
RONNIE,-0.21212121212121213,4956
ROODENG,-1.0,13426
ROOM,0.07142857142857142,6662
ROVER,-0.3442622950819672,4599
ROVER,-0.3442622950819672,4481
RRR,0.0,4794
RST,-0.40625,5789
RT,1.0,5610
RTR,-0.1111111111111111,4436
RUBETON,-0.37777777777777777,4969
RUBY,-0.4782608695652174,5748
RUFFLES,-0.16666666666666666,5327
RUFUS,-0.8793103448275862,4224
RUGCHECK,-0.3333333333333333,4691
RUNNER,-0.6,8135
RUT,-1.0,6836
RWR,-0.3333333333333333,6176
RaccoonAI,-0.45454545454545453,7438
Racism,1.0,4509
Raj,-0.8888888888888888,7083
Real,-0.2,5360
Reborn,-0.36,4316
Red40,-0.1590909090909091,20023
Redd,-0.2,4803
Relax,-0.08708708708708708,4768
Remus,-0.5945945945945946,12801
Repe,-0.2413793103448276,4852
Repligate,-0.3333333333333333,4850
Retardium,-0.4339622641509434,5539
Rex,-0.2893553223388306,71429
Rex,-0.2893553223388306,4637
Rigidicons,-1.0,4610
Rizz,-0.2727272727272727,5589
Rizzcat,0.2,9031
RobDog,-0.4090909090909091,5279
Rock,-0.3333333333333333,4114
Rodney,-0.13636363636363635,4140
Roost,-0.7777777777777778,10247
Rose,-0.1111111111111111,4326
Rute,-0.23642732049036777,5241
S,-1.0,4412
SA,-1.0,4476
SABRINA,-0.75,5035
SACK,-1.0,4131
SAFARI,-0.3076923076923077,4364
SAFEMOON,-0.6326530612244898,7856
SAFEMOON,-0.6326530612244898,4344
SAFU,-0.6,5007
SAGE,-0.45,4368
SAGE,-0.45,4424
SAGE,-0.45,4534
SAGE,-0.45,4114
SAGE,-0.45,4036
SAGE,-0.45,4309
SAHIL,-0.2,5152
SAM,-0.373134328358209,4217
SAMU,-0.5486381322957199,4741
SANOPUS,-0.75,15815
SANTINO,0.0,4629
SAPY,0.0,8605
SATOSHI,-0.5537190082644629,6280
SATS,-0.3559322033898305,4344
SAUL,-0.5,5288
SAVE,0.3333333333333333,4308
SB,-0.5,4313
SBC,-0.5652173913043478,4559
SBCLTR,-0.6326530612244898,32973
SBS,-0.11764705882352941,5310
SCALEY,-1.0,4193
SCAM,-0.5875486381322957,12670
SCAM,-0.5875486381322957,6057
SCAT,-0.19480519480519481,4703
SCC,-0.6666666666666666,4995
SCISSORY,-0.6129032258064516,7456
SCOOP,-0.6,18749
SCOOT,-0.5223880597014925,27967
SCOUT,0.3333333333333333,4871
SCOWIF,-0.42857142857142855,4195
SCREAM,-0.216,8512
SCREAM,-0.216,5522
SCUBY,-0.2978723404255319,6928
SCat,-0.5161290322580645,7141
SD,-0.6049382716049383,6320
SDG,-0.20512820512820512,4435
SDINO,-1.0,6301
SDRX,-1.0,26125
SEAN,-0.5,6052
SEC,-0.5,5462
SEED,-0.5384615384615384,46415
SEIONI,-1.0,4173
SEND,-0.35135135135135137,5346
SENDER,-0.1794871794871795,4344
SENDORS,-0.5510204081632653,4311
SENDY,-0.047619047619047616,17621
SFI,-1.0,5757
SFR,-0.47297297297297297,4703
SGM,-0.5,28789
SHADY,-0.4057971014492754,8876
SHAP,-0.625,5517
SHARKAI,-0.4634146341463415,7775
SHAWOOP,0.3333333333333333,4810
SHC,0.0,4944
SHEEP,0.25,4575
SHH,-0.5510204081632653,4793
SHIB,-0.44,10193
SHIBA,0.0,4508
SHIBU,0.25,28274
SHILLY,-0.25925925925925924,4340
SHOES,-1.0,4901
SHOOTER,1.0,4167
SHOPPY,-0.35251798561151076,4293
SHORE,-0.4444444444444444,4736
SHOT,-1.0,4057
SHRIGMA,0.3333333333333333,4848
SHSH,-0.8,19358
SHYCAT,-0.22580645161290322,27400
SICK,1.0,4403
SIF,1.0,4375
SILENCE,-0.17647058823529413,191759
SIM,-0.8181818181818182,4949
SIMP,-0.14285714285714285,8518
SIMS,-0.2594059405940594,36909
SIMULACRA,-0.3333333333333333,5468
SIN,-0.35,4862
SINK,-0.7333333333333333,5686
SITA,-0.23809523809523808,7916
SIgnal,-0.3333333333333333,6656
SKIBIDI,-0.7692307692307693,5415
SKIBOI,0.0,4487
SKITDOG,-1.0,5635
SKULL,-0.38461538461538464,4204
SKULL,-0.38461538461538464,8042
SKULL,-0.38461538461538464,5290
SKUPE,-1.0,5428
SKYDIVE,-1.0,4486
SKYNET,-0.18309859154929578,50204
SKYNET,-0.18309859154929578,4681
SKYPEPE,-0.3333333333333333,4106
SLAP,-0.4666666666666667,64478
SLOG,-0.6,5458
SLOPPY,-1.0,4150
SLOWCOOK,-0.4482758620689655,11249
SLOWDEN,-1.0,4482
SLUG,-0.16666666666666666,4178
SLUT,-0.8333333333333334,4904
SLUT,-0.8333333333333334,4350
SLUT,-0.8333333333333334,5129
SLUT,-0.8333333333333334,4038
SLZU,0.16666666666666666,4635
SMILEY,-0.25925925925925924,4603
SMOKE,-0.375,4939
SMOLEST,-1.0,6516
SMS,-0.3333333333333333,4248
SMULLY,-0.14754098360655737,4359
SMURPE,-0.2564102564102564,5143
SNAKE,-0.6,378721
SNEIRO,0.0,4924
SNICKERS,-0.6333333333333333,4361
SNIF,-0.3333333333333333,4002
SNIPE,-1.0,6604
SNORING,-0.8,4913
SNORP,-1.0,4376
SNOWIE,0.15789473684210525,5939
SNOWY,-0.52,4259
SNUGLLE,0.0,4023
SOAR,-0.3333333333333333,4488
SOD,-0.4583333333333333,4423
SOL,-0.4339622641509434,8276
SOL,-0.4339622641509434,4638
SOL,-0.4339622641509434,5032
SOL,-0.4339622641509434,5044
SOLA,-0.1111111111111111,4455
SOLDOG,-0.8823529411764706,5602
SOLINU,-1.0,4948
SOLM,-0.6,15569
SOLMAX,-0.1111111111111111,5011
SOLO,-0.5555555555555556,8144
SOLO,-0.5555555555555556,5522
SOLPEP,0.14285714285714285,6181
SOLSWARS,-0.198,4738
SOLT,-0.5,6647
SOLX,-0.3076923076923077,5061
SOLx AR,0.0,4170
SON,-0.46875,22000
SON,-0.46875,5325
SOPHIA,-0.8571428571428571,4593
SORA,-0.2413793103448276,55386
SOT,-0.7846153846153846,15173
SOUP,0.2708333333333333,8225
SOWIE,-0.3541666666666667,6471
SP500,-0.3787878787878788,8083
SPB,-0.3700787401574803,4758
SPEPE,-0.5384615384615384,5189
SPICE,-1.0,23876
SPIKE,-0.41379310344827586,6955
SPIKE,-0.41379310344827586,12910
SPINNA,-0.3333333333333333,11219
SPLINTER,-0.4642857142857143,5326
SPLIT,-0.3333333333333333,4949
SPOOKYKAT,-0.2222222222222222,5125
SPOON,-0.6,6447
SPX,-0.2,6312
SPX6900,-1.0,60560
SPY,-0.44,34005
SQUAD,-0.75,4183
SQUAD,-0.75,21488
SQUIRTBORN,-0.7575757575757576,5599
SS,-0.2,4969
SSR,-0.6666666666666666,4489
STACKS,-0.4825174825174825,5539
STACY,-0.2962962962962963,267023
STANDY,-0.12280701754385964,4296
STAR,-0.75,4949
STARDOG,-0.6190476190476191,21374
STEPDAD,-0.7894736842105263,7501
STEPSIS,0.16666666666666666,6723
STEVE,-0.07692307692307693,4597
STFU,-0.34497816593886466,5434
STONE,-0.5953757225433526,4212
STONE,-0.5953757225433526,4418
STONKS,-0.18518518518518517,4481
STORCH,-0.42857142857142855,5316
STOX,-0.75,4202
STRAIGHT,-0.6666666666666666,6189
STRANGER,0.3333333333333333,4271
STRAWG,-0.07623318385650224,4195
STRB,0.42857142857142855,68783
STROKE,-1.0,5340
STUDY,-0.3333333333333333,4505
SUDO,-0.5238095238095238,5880
SUGARDADDY,-0.09090909090909091,6520
SUGGON,-0.3548387096774194,12515
SUGMA,-0.4924731182795699,7803
SUKI,-0.5757575757575758,4445
SUL,-1.0,4112
SUN,-0.20833333333333334,4860
SUP,1.0,4461
SUPER,0.14285714285714285,6257
SUPERCAT,-1.0,9597
SUPERCRYPT,-0.2,4463
SUPERSTONK,-1.0,148548
SURY,-0.07017543859649122,4305
SUS,-0.6521739130434783,4574
SUS,-0.6521739130434783,16708
SUSHI,-0.373134328358209,9286
SUTO,-0.2750809061488673,4319
SVD,-0.3939393939393939,4880
SWATER,-0.21739130434782608,6910
SXBEDDIS,0.3333333333333333,4858
SYDNEY,-0.6,4524
Saget,-0.3548387096774194,5089
Sam,-0.7391304347826086,4184
Samara,-0.42857142857142855,7553
Samy,0.25,7119
Sanju,1.0,4899
Santino,-0.2571428571428571,476470
Saveme,-0.2,4642
Scruffo,-1.0,5585
SearchGPT,-0.8666666666666667,6897
See,-0.018633540372670808,4591
Shadow,0.0,4397
Shar,-1.0,5151
Sharpei,-0.16417910447761194,4730
Shelly,-0.8095238095238095,4702
Shibatomo,-0.2,4267
Shiro,-0.8,4316
SiSi,-0.5,4285
Signs,-0.14285714285714285,105185
Simone,-0.3333333333333333,4106
Simons Dog,0.2289156626506024,4107
Sins,-0.34782608695652173,4600
Siong,-0.6666666666666666,5058
SkibiPepe,0.0,4611
Skynet,-0.5384615384615384,8689
Sleek,-0.4482758620689655,4521
Slera,-0.5,4192
Slerf,0.0,8868
Slurp,-0.45454545454545453,7734
Snorppppp,-0.18840579710144928,4394
Snow,0.14285714285714285,4662
SolEyes,-0.5384615384615384,5371
Solami,-0.45454545454545453,5772
Some,-1.0,4697
Somnia,-1.0,4446
Sonnet,0.2,4985
Spiky,-0.25,4871
Sragon,-0.17647058823529413,4507
SteveJobs,-0.3333333333333333,4726
Stoic,-0.38028169014084506,6337
Storm,-0.6,5325
Strawberry,-0.47619047619047616,9789
Strawberry,-0.47619047619047616,5076
Stray,-0.08108108108108109,4627
Suma,-0.2987012987012987,4911
Sund,0.14285714285714285,6827
Supdog,-0.2914798206278027,4238
Super Cat,0.0,4210
Superman,-0.5897435897435898,4789
Syntheism,-0.1111111111111111,5782
T,-0.8888888888888888,4422
T,-0.8888888888888888,4295
T,-0.8888888888888888,5624
T,-0.8888888888888888,4214
TALISMAN,-0.3125,14932
TAN,-0.3333333333333333,5014
TANG,-0.1744186046511628,4200
TAO,0.3333333333333333,14476
TAOG,0.3333333333333333,5325
TAPIR,0.0,4273
TAPSOL,-1.0,6070
TART,-0.5555555555555556,4574
TART,-0.5555555555555556,4273
TASS,0.0,4292
TAT,-0.6,4390
TATE,-0.5314533622559653,4163
TATE,-0.5314533622559653,6971
TATE,-0.5314533622559653,5876
TATE,-0.5314533622559653,8860
TATE,-0.5314533622559653,6278
TATEAI,0.3333333333333333,4936
TATEANSEM,-0.6,4188
TATECTO,-0.5263157894736842,5649
TATEG,-1.0,4325
TATERS,-0.21428571428571427,4350
TATESONG,-0.5714285714285714,7278
TATO,0.029411764705882353,5139
TATO,0.029411764705882353,4179
TATO,0.029411764705882353,4317
TAW,-0.05263157894736842,6942
TAYLOR,-1.0,5164
TC,-0.38461538461538464,4644
TC,-0.38461538461538464,5137
TC47,-0.8181818181818182,4723
TCAP,1.0,4193
TCAT,0.6,4946
TCS,1.0,4378
TCT,-0.2876712328767123,4478
TDNA,-0.42857142857142855,4633
TECH,-0.2727272727272727,5829
TECH,-0.2727272727272727,8186
TEDDY,-0.38461538461538464,4658
TEDDY,-0.38461538461538464,4438
TEEF,-0.3333333333333333,8211
TEEHEE,-0.5151515151515151,4723
TEK,0.11864406779661017,66866
TELE,-0.7777777777777778,5261
TENEBRAE,-0.6666666666666666,8046
TERMINAL,-0.3333333333333333,5142
TERMINATOR,-0.6,8030
TERRAY,-0.12,4862
TERRIO,0.0,4203
TET,0.0,4755
TETRIS,-1.0,4924
TEXAS,-0.49019607843137253,20133
TGO,-0.5555555555555556,4678
THE,-0.15384615384615385,5195
THE BOSS,-0.5,4148
THIRD,0.0,4220
THOM,-0.29411764705882354,16238
TI83,-0.2936802973977695,4780
TIGRE,-0.09090909090909091,8570
TIKA,-0.5263157894736842,10488
TIKI,-0.373134328358209,4515
TILLY,0.05263157894736842,5746
TIM,-0.5714285714285714,7554
TIM,-0.5714285714285714,24188
TIM,-0.5714285714285714,4776
TIME,-0.2,4776
TINFO,0.0,92881
TISM,-0.09090909090909091,4605
TITAN,-0.3333333333333333,4493
TITAN,-0.3333333333333333,4087
TITO,0.1,6282
TITS,0.13043478260869565,4396
TMNT,0.0,4381
TOAD,-0.09803921568627451,5945
TOAI,-1.0,5821
TOBI,-0.15,25310
TODAMOON,-0.16666666666666666,4916
TOE,0.1111111111111111,4362
TOH,0.6,4570
TOKO,-0.3333333333333333,4266
TOLY,0.3333333333333333,6097
TOLYDOG,-0.5555555555555556,4353
TOM,0.5,5440
TOM,0.5,4313
TOM,0.5,5669
TOM,0.5,4103
TOMATO,-0.6666666666666666,4735
TOMMY,-0.34375,4537
TOMMY,-0.34375,38234
TONGTONG,-0.5,4706
TONY,-0.29411764705882354,5035
TOOM,-0.3333333333333333,4141
TOPCAR,0.1111111111111111,9705
TOPD,-0.323943661971831,5987
TOPGPARK,-0.6,4073
TOSHI,-0.3333333333333333,13715
TOSHIAI,0.42857142857142855,4513
TOSTI,-0.5889328063241107,4889
TOWELIE,0.0,4295
TP,-0.14285714285714285,7151
TPEPE,-0.3333333333333333,4920
TRAD,-0.14285714285714285,4560
TRANCEY,-0.20754716981132076,4296
TRANS,-0.4634146341463415,6429
TRAP,0.0,5051
TRENCH,-0.125,4937
TRIGGA,-0.8181818181818182,4190
TRILLION,-0.6615384615384615,4341
TRILLY,-0.12871287128712872,4626
TRIPPIE,-1.0,4353
TRISTAN,-1.0,4107
TRISTCRIES,-0.1111111111111111,5948
TRT,-0.3333333333333333,4139
TRUAI,-0.3548387096774194,5685
TRUCKCAT,-0.38028169014084506,4321
TRUMP,-0.2623456790123457,4238
TRUMP,-0.2623456790123457,5382
TRUMP,-0.2623456790123457,4075
TRUMP,-0.2623456790123457,4226
TRUMP,-0.2623456790123457,5131
TRUMP,-0.2623456790123457,7996
TRUMP,-0.2623456790123457,13406
TRUMPA,-0.25,4401
TRUMPACHU,-0.6666666666666666,13729
TRUMPBDAY,-0.4639175257731959,8925
TRUMPEUS,-0.45588235294117646,4515
TRUMPG,-0.3,4276
TRUMPONX,-0.5365853658536586,5174
TRUMP𝕏,-0.5,4914
TRUTH,-1.0,4270
TSK,-0.3333333333333333,13811
TSU,-1.0,7258
TSUJI,-0.3333333333333333,6281
TTP,-0.4581673306772908,4745
TTP,-0.4581673306772908,4515
TUAH,-0.4716981132075472,7427
TUCKERSOL,-0.05714285714285714,4831
TUNA,-0.5324675324675324,5804
TUNA,-0.5324675324675324,4660
TUP,-0.5,5290
TUSD,0.6,4078
TUZKI,-0.7777777777777778,22880
TWENCH,0.06666666666666667,23784
TWG,-0.17974683544303796,4505
TWIF,-1.0,5550
TWUMP,1.0,4042
TYCHE,-0.2,7142
Talisman,-0.3333333333333333,4301
Tarot,-0.34637964774951074,58886
Tate,-0.5181518151815182,5261
Tate,-0.5181518151815182,13478
Tater,-1.0,4628
Tchoupie,-0.4,6047
Teddy,-0.3333333333333333,4647
Tehya,0.05263157894736842,5737
Tenebro,-0.5833333333333334,12881
Tengi,-0.6666666666666666,4185
Tesla,-0.5,4360
Texas,-0.75,6884
Thebes,-0.7142857142857143,52193
Theory,-0.16666666666666666,5070
Thumpy,-0.5625,4121
TiBúrcio,-0.45454545454545453,4249
Time,-0.037037037037037035,4577
Tingly,-0.34782608695652173,4668
Tiptoe,-0.30303030303030304,4913
Tired,-0.6,6280
Toby,0.1111111111111111,430413
Toby,0.1111111111111111,4339
Tofu,-0.4520547945205479,4841
Togi,-1.0,4093
Toolsi,-0.19402985074626866,8616
TopGesus,1.0,4207
Triangle,-1.0,4293
Trimmy,-0.16279069767441862,4917
Trump,1.0,6239
TrumpBin,-0.3037974683544304,5121
Trumpy,-0.043478260869565216,4348
Truth,-1.0,4732
Tudd,-0.5873015873015873,6748
UAE,-0.45454545454545453,52849
UCDM,-0.4,4367
UF,1.0,81758
UFO,-0.23728813559322035,5358
UGH,-0.36231884057971014,5301
UKI,-0.24,4200
